zipcode,city,county,year,count_lightning
95453,"Lakeport city, North Lakeport CDP",Lake County,1994,8
95453,"Lakeport city, North Lakeport CDP",Lake County,1995,1
95453,"Lakeport city, North Lakeport CDP",Lake County,1996,6
95453,"Lakeport city, North Lakeport CDP",Lake County,1997,3
95453,"Lakeport city, North Lakeport CDP",Lake County,1998,2
95453,"Lakeport city, North Lakeport CDP",Lake County,1999,2
95453,"Lakeport city, North Lakeport CDP",Lake County,2001,11
95453,"Lakeport city, North Lakeport CDP",Lake County,2002,2
95453,"Lakeport city, North Lakeport CDP",Lake County,2003,4
95453,"Lakeport city, North Lakeport CDP",Lake County,2004,3
95453,"Lakeport city, North Lakeport CDP",Lake County,2005,3
95453,"Lakeport city, North Lakeport CDP",Lake County,2006,1
95453,"Lakeport city, North Lakeport CDP",Lake County,2013,32
95453,"Lakeport city, North Lakeport CDP",Lake County,2014,1
95453,"Lakeport city, North Lakeport CDP",Lake County,2015,15
95453,"Lakeport city, North Lakeport CDP",Lake County,2016,16
95453,"Lakeport city, North Lakeport CDP",Lake County,2020,21
95454,Laytonville CDP,Mendocino County,1987,6
95454,Laytonville CDP,Mendocino County,1988,5
95454,Laytonville CDP,Mendocino County,1989,11
95454,Laytonville CDP,Mendocino County,1990,45
95454,Laytonville CDP,Mendocino County,1992,24
95454,Laytonville CDP,Mendocino County,1993,19
95454,Laytonville CDP,Mendocino County,1994,15
95454,Laytonville CDP,Mendocino County,1995,18
95454,Laytonville CDP,Mendocino County,1996,8
95454,Laytonville CDP,Mendocino County,1997,6
95454,Laytonville CDP,Mendocino County,1998,12
95454,Laytonville CDP,Mendocino County,1999,99
95454,Laytonville CDP,Mendocino County,2000,7
95454,Laytonville CDP,Mendocino County,2001,14
95454,Laytonville CDP,Mendocino County,2002,13
95454,Laytonville CDP,Mendocino County,2003,42
95454,Laytonville CDP,Mendocino County,2004,10
95454,Laytonville CDP,Mendocino County,2005,11
95454,Laytonville CDP,Mendocino County,2006,20
95454,Laytonville CDP,Mendocino County,2008,62
95454,Laytonville CDP,Mendocino County,2009,12
95454,Laytonville CDP,Mendocino County,2010,1
95454,Laytonville CDP,Mendocino County,2011,7
95454,Laytonville CDP,Mendocino County,2012,5
95454,Laytonville CDP,Mendocino County,2013,33
95454,Laytonville CDP,Mendocino County,2014,2
95454,Laytonville CDP,Mendocino County,2015,12
95454,Laytonville CDP,Mendocino County,2016,38
95454,Laytonville CDP,Mendocino County,2018,17
95454,Laytonville CDP,Mendocino County,2020,8
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,1988,1
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,1989,22
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,1990,9
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,1991,5
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,1993,7
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,1994,13
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,1995,32
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,1997,6
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,1998,2
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,1999,4
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2001,23
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2002,1
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2003,88
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2004,6
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2005,1
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2006,4
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2008,4
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2009,1
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2010,7
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2012,1
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2013,1
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2014,1
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2015,18
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2016,6
95457,"Clearlake Riviera CDP, Lower Lake CDP",Lake County,2020,22
95458,Lucerne CDP,Lake County,1988,1
95458,Lucerne CDP,Lake County,1989,4
95458,Lucerne CDP,Lake County,1990,1
95458,Lucerne CDP,Lake County,1991,1
95458,Lucerne CDP,Lake County,1993,1
95458,Lucerne CDP,Lake County,1994,2
95458,Lucerne CDP,Lake County,1995,2
95458,Lucerne CDP,Lake County,1997,5
95458,Lucerne CDP,Lake County,1999,7
95458,Lucerne CDP,Lake County,2001,29
95458,Lucerne CDP,Lake County,2003,11
95458,Lucerne CDP,Lake County,2004,2
95458,Lucerne CDP,Lake County,2006,1
95458,Lucerne CDP,Lake County,2013,1
95458,Lucerne CDP,Lake County,2014,2
95458,Lucerne CDP,Lake County,2015,6
95458,Lucerne CDP,Lake County,2016,4
95458,Lucerne CDP,Lake County,2020,1
95459,Manchester CDP,Mendocino County,1989,2
95459,Manchester CDP,Mendocino County,1990,4
95459,Manchester CDP,Mendocino County,1994,4
95459,Manchester CDP,Mendocino County,1995,1
95459,Manchester CDP,Mendocino County,1996,3
95459,Manchester CDP,Mendocino County,1997,1
95459,Manchester CDP,Mendocino County,1998,2
95459,Manchester CDP,Mendocino County,1999,5
95459,Manchester CDP,Mendocino County,2000,2
95459,Manchester CDP,Mendocino County,2001,8
95459,Manchester CDP,Mendocino County,2002,4
95459,Manchester CDP,Mendocino County,2003,20
95459,Manchester CDP,Mendocino County,2004,1
95459,Manchester CDP,Mendocino County,2006,2
95459,Manchester CDP,Mendocino County,2008,10
95459,Manchester CDP,Mendocino County,2010,4
95459,Manchester CDP,Mendocino County,2011,1
95459,Manchester CDP,Mendocino County,2012,1
95459,Manchester CDP,Mendocino County,2013,4
95459,Manchester CDP,Mendocino County,2015,2
95459,Manchester CDP,Mendocino County,2018,1
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1987,1
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1988,2
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1989,21
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1990,1
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1991,1
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1992,1
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1993,4
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1994,36
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1995,22
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1996,2
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1997,8
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1998,5
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,1999,5
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2000,8
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2001,31
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2002,7
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2003,58
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2004,13
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2005,6
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2006,2
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2007,2
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2010,8
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2011,2
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2013,9
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2014,7
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2015,35
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2016,2
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2017,2
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2018,2
95461,"Hidden Valley Lake CDP, Cobb CDP, Middletown CDP",Lake County,2020,36
95463,Navarro,Mendocino,1990,1
95463,Navarro,Mendocino,1992,1
95463,Navarro,Mendocino,1993,1
95463,Navarro,Mendocino,1994,2
95463,Navarro,Mendocino,1995,3
95463,Navarro,Mendocino,1996,6
95463,Navarro,Mendocino,1997,2
95463,Navarro,Mendocino,1998,2
95463,Navarro,Mendocino,1999,3
95463,Navarro,Mendocino,2001,1
95463,Navarro,Mendocino,2003,9
95463,Navarro,Mendocino,2005,3
95463,Navarro,Mendocino,2008,1
95463,Navarro,Mendocino,2012,1
95463,Navarro,Mendocino,2013,3
95463,Navarro,Mendocino,2015,1
95463,Navarro,Mendocino,2018,1
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,1989,15
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,1990,7
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,1992,1
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,1994,1
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,1995,1
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,1997,2
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,1998,1
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,1999,3
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,2000,1
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,2001,2
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,2002,2
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,2003,15
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,2009,3
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,2010,1
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,2012,1
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,2013,5
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,2017,10
95465,"Bodega CDP, Jenner CDP, Occidental CDP",Sonoma County,2020,1
95466,Philo CDP,Mendocino County,1987,2
95466,Philo CDP,Mendocino County,1988,1
95466,Philo CDP,Mendocino County,1989,7
95466,Philo CDP,Mendocino County,1990,4
95466,Philo CDP,Mendocino County,1991,1
95466,Philo CDP,Mendocino County,1992,1
95466,Philo CDP,Mendocino County,1994,5
95466,Philo CDP,Mendocino County,1995,7
95466,Philo CDP,Mendocino County,1996,7
95466,Philo CDP,Mendocino County,1997,2
95466,Philo CDP,Mendocino County,1998,1
95466,Philo CDP,Mendocino County,1999,30
95466,Philo CDP,Mendocino County,2001,10
95466,Philo CDP,Mendocino County,2002,3
95466,Philo CDP,Mendocino County,2003,4
95466,Philo CDP,Mendocino County,2004,1
95466,Philo CDP,Mendocino County,2005,1
95466,Philo CDP,Mendocino County,2008,17
95466,Philo CDP,Mendocino County,2010,2
95466,Philo CDP,Mendocino County,2011,1
95466,Philo CDP,Mendocino County,2013,12
95466,Philo CDP,Mendocino County,2015,6
95466,Philo CDP,Mendocino County,2016,1
95466,Philo CDP,Mendocino County,2017,3
95466,Philo CDP,Mendocino County,2020,2
95468,Point Arena city,Mendocino County,1989,2
95468,Point Arena city,Mendocino County,1990,11
95468,Point Arena city,Mendocino County,1992,1
95468,Point Arena city,Mendocino County,1993,1
95468,Point Arena city,Mendocino County,1994,2
95468,Point Arena city,Mendocino County,1995,3
95468,Point Arena city,Mendocino County,1997,5
95468,Point Arena city,Mendocino County,1998,7
95468,Point Arena city,Mendocino County,1999,1
95468,Point Arena city,Mendocino County,2001,5
95468,Point Arena city,Mendocino County,2002,5
95468,Point Arena city,Mendocino County,2003,9
95468,Point Arena city,Mendocino County,2004,2
95468,Point Arena city,Mendocino County,2008,5
95468,Point Arena city,Mendocino County,2009,1
95468,Point Arena city,Mendocino County,2010,4
95468,Point Arena city,Mendocino County,2011,1
95468,Point Arena city,Mendocino County,2012,1
95468,Point Arena city,Mendocino County,2013,13
95468,Point Arena city,Mendocino County,2014,3
95468,Point Arena city,Mendocino County,2015,3
95468,Point Arena city,Mendocino County,2017,1
95469,Potter Valley CDP,Mendocino County,1987,5
95469,Potter Valley CDP,Mendocino County,1988,3
95469,Potter Valley CDP,Mendocino County,1989,17
95469,Potter Valley CDP,Mendocino County,1990,24
95469,Potter Valley CDP,Mendocino County,1991,1
95469,Potter Valley CDP,Mendocino County,1992,13
95469,Potter Valley CDP,Mendocino County,1993,13
95469,Potter Valley CDP,Mendocino County,1994,48
95469,Potter Valley CDP,Mendocino County,1995,109
95469,Potter Valley CDP,Mendocino County,1996,24
95469,Potter Valley CDP,Mendocino County,1997,50
95469,Potter Valley CDP,Mendocino County,1998,54
95469,Potter Valley CDP,Mendocino County,1999,52
95469,Potter Valley CDP,Mendocino County,2001,17
95469,Potter Valley CDP,Mendocino County,2002,2
95469,Potter Valley CDP,Mendocino County,2003,78
95469,Potter Valley CDP,Mendocino County,2004,54
95469,Potter Valley CDP,Mendocino County,2005,53
95469,Potter Valley CDP,Mendocino County,2006,13
95469,Potter Valley CDP,Mendocino County,2007,1
95469,Potter Valley CDP,Mendocino County,2008,34
95469,Potter Valley CDP,Mendocino County,2009,79
95469,Potter Valley CDP,Mendocino County,2010,13
95469,Potter Valley CDP,Mendocino County,2013,52
95469,Potter Valley CDP,Mendocino County,2014,31
95469,Potter Valley CDP,Mendocino County,2015,77
95469,Potter Valley CDP,Mendocino County,2016,23
95469,Potter Valley CDP,Mendocino County,2017,74
95469,Potter Valley CDP,Mendocino County,2018,5
95469,Potter Valley CDP,Mendocino County,2020,40
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,1987,3
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,1989,5
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,1990,6
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,1992,1
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,1993,11
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,1994,2
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,1995,10
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,1996,1
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,1998,3
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,1999,5
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2000,1
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2001,3
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2002,1
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2003,30
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2004,12
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2005,3
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2006,4
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2007,1
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2008,12
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2009,5
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2013,4
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2014,3
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2015,7
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2016,11
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2017,28
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2018,7
95470,"Calpella CDP, Redwood Valley CDP",Mendocino County,2020,18
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,1989,4
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,1990,3
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,1992,1
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,1993,1
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,1994,2
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,1995,3
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,1997,1
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,1998,6
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,1999,2
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2001,3
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2002,1
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2003,31
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2004,3
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2005,4
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2006,3
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2009,1
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2010,2
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2013,1
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2014,9
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2015,1
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2017,3
95472,"Graton CDP, Sebastopol city, Santa Rosa city, Occidental CDP",Sonoma County,2020,5
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,1987,1
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,1988,7
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,1989,6
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,1991,2
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,1992,3
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,1993,12
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,1994,5
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,1995,7
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,1996,3
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,1998,2
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,1999,6
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,2001,32
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,2002,2
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,2003,17
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,2004,3
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,2005,9
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,2009,2
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,2010,1
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,2011,1
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,2012,2
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,2014,3
95476,"Fetters Hot Springs-Agua Caliente CDP, Boyes Hot Springs CDP, Sonoma city, Eldridge CDP, El Verano CDP, Temelec CDP",Sonoma County,2015,1
